Annotation Symbol,Brain_female,Brain_male,Carcass_female,Carcass_male,Eye_female,Eye_male,MTube_fem,MTube_male,SGland_female,SGland_male
CG1942,0.0,0.0,0.9,2.2,1.3,2.3,2.4,1.5,0.1,0.3
CG43296,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.2
CG4701,0.0,0.0,0.0,1.7,0.0,0.1,0.0,1.3,0.0,0.4
CG14441,7.0,6.8,3.4,3.5,6.8,8.3,12.0,11.0,5.0,5.8
CG34259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG3722,1.9,2.1,6.6,4.8,16.0,19.0,8.4,7.3,7.9,8.1
CG14926,0.0,0.1,0.0,12.0,0.0,0.4,0.0,11.0,0.0,2.6
CG3788,0.2,0.3,0.6,1.7,0.1,0.1,0.2,1.6,1.0,0.6
CG9746,7.0,7.3,5.7,5.6,9.4,11.0,5.2,5.3,7.1,10.0
CG31864,3.6,3.9,2.2,1.6,2.0,2.5,2.2,2.1,1.3,0.8
CG6206,16.0,18.0,67.0,99.0,46.0,73.0,1.2,5.6,8.8,16.0
CG5887,181.0,137.0,2652.0,2733.0,1466.0,1145.0,262.0,329.0,157.0,313.0
CG30156,1.7,1.8,0.2,1.7,0.8,0.7,0.3,1.6,0.3,0.8
CG5722,35.0,38.0,19.0,26.0,42.0,55.0,30.0,25.0,28.0,40.0
CG32446,39.0,44.0,30.0,40.0,37.0,39.0,77.0,76.0,68.0,105.0
CG5876,8.1,9.5,5.6,6.1,3.9,4.9,5.7,5.9,9.3,8.4
CG9615,1.5,1.7,2.3,2.3,2.0,2.2,1.1,1.6,3.1,2.6
CG31748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
CG3690,0.0,0.0,1.1,2.0,0.0,0.0,380.0,343.0,0.2,0.8
CG9144,3.4,3.6,4.6,4.9,3.5,3.9,2.8,2.1,3.0,4.2
CG5292,6.3,6.1,4.6,3.9,6.5,6.9,4.9,4.9,6.6,5.5
CG34341,11.0,12.0,12.0,11.0,13.0,16.0,29.0,30.0,24.0,26.0
CG15236,18.0,21.0,0.3,0.5,2.9,3.7,0.0,0.0,0.0,0.2
CG5973,8.5,7.3,85.0,126.0,52.0,62.0,2.8,4.2,11.0,17.0
CG17836,19.0,18.0,49.0,51.0,31.0,34.0,147.0,148.0,27.0,48.0
CG16840,1.3,1.3,5.4,2.0,2.6,1.4,3.2,2.9,3.8,3.4
CG3815,3.5,3.1,2.2,1.5,3.1,3.1,1.8,2.0,3.1,3.0
CG31109,9.3,9.2,4.9,4.1,6.1,6.6,4.8,4.7,7.1,6.5
CG2906,4.6,4.6,2.2,2.2,2.2,2.0,2.7,3.1,2.7,3.3
CG6703,45.0,52.0,6.6,7.1,15.0,20.0,13.0,12.0,9.2,11.0
CG7436,6.0,6.5,14.0,10.0,8.3,6.3,19.0,17.0,15.0,7.1
CG31132,4.6,4.7,3.4,2.8,3.8,4.4,3.3,3.8,5.3,5.5
CG43200,0.2,0.2,0.0,7.4,0.1,0.2,1.2,8.5,0.0,0.0
CG14103,12.0,12.0,13.0,13.0,16.0,16.0,10.0,9.9,17.0,19.0
CG3014,0.4,0.5,0.5,0.6,0.1,0.1,39.0,40.0,0.0,0.4
CG7979,6.3,6.5,9.9,12.0,9.4,10.0,24.0,27.0,9.3,10.0
CG45781,10.0,9.9,0.7,0.6,1.2,1.4,0.1,0.0,0.2,0.2
CG14224,16.0,16.0,52.0,53.0,23.0,23.0,37.0,32.0,27.0,30.0
CG6990,6.7,6.4,5.2,4.9,9.9,8.9,4.3,3.7,6.0,6.1
CG8596,1.2,0.8,18.0,6.8,10.0,10.0,27.0,31.0,5.4,10.0
CG2922,93.0,94.0,166.0,157.0,186.0,196.0,184.0,148.0,175.0,147.0
CG32939,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG1422,4.9,4.6,7.8,6.7,8.0,6.9,7.6,8.6,19.0,16.0
CG32115,0.7,1.0,4.9,7.4,2.2,1.6,12.0,11.0,0.1,0.9
CG3445,6.3,6.9,5.9,4.3,4.9,5.5,5.4,4.7,7.4,5.8
CG42565,0.1,0.1,2.7,0.5,0.5,0.3,0.0,0.0,9.4,11.0
CG11149,0.0,0.0,0.5,1.0,0.0,0.0,9.7,11.0,0.2,0.9
CG13033,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG11449,0.5,0.5,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
CG31102,2.0,1.6,17.0,18.0,8.9,7.5,55.0,66.0,6.2,15.0
CG33056,6.8,6.5,39.0,44.0,17.0,18.0,5.8,4.4,8.9,16.0
CG4757,2.1,0.5,19.0,12.0,21.0,29.0,0.4,2.3,0.7,3.9
CG14739,0.0,0.0,0.0,2.0,0.0,0.1,0.0,1.8,0.0,0.8
CG33713,22.0,25.0,23.0,24.0,32.0,35.0,39.0,36.0,24.0,37.0
CG30390,5.8,5.4,2.3,2.7,3.6,3.7,3.8,3.9,4.1,4.1
CG42235,41.0,42.0,17.0,15.0,2.5,2.5,1922.0,1206.0,1.0,5.3
CG13827,4.0,4.0,7.1,9.1,4.7,4.6,112.0,204.0,24.0,50.0
CG42604,1.0,0.9,0.0,14.0,0.3,0.9,0.0,4.1,0.0,1.2
CG15744,4.1,4.0,1.8,1.2,3.0,3.3,2.4,2.2,2.9,2.0
CG8735,6.6,6.5,8.8,9.7,9.2,8.6,4.4,4.2,9.8,9.0
CG8937,0.5,0.8,34.0,39.0,2.0,1.8,0.1,0.6,2.2,9.6
CG1866,14.0,16.0,5.3,4.6,6.4,7.2,5.6,6.8,5.3,6.4
CG5802,13.0,11.0,24.0,23.0,22.0,16.0,16.0,14.0,25.0,25.0
CG33548,0.8,0.6,2.7,4.6,156.0,159.0,0.7,0.4,0.5,1.9
CG3692,0.5,1.0,2.3,2.5,2.9,4.3,2.5,2.3,3.5,5.0
CG1943,21.0,22.0,21.0,14.0,67.0,90.0,33.0,34.0,43.0,41.0
CG1505,0.0,0.1,0.2,0.2,0.0,0.2,0.1,0.0,0.8,0.2
CG44015,13.0,15.0,14.0,12.0,14.0,20.0,68.0,62.0,13.0,16.0
CG16974,37.0,46.0,18.0,22.0,50.0,69.0,15.0,18.0,17.0,20.0
CG13369,6.0,6.0,13.0,11.0,15.0,13.0,29.0,21.0,9.0,5.5
CG32302,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.3,0.0
CG33192,1.3,1.0,5.6,12.0,2.4,1.5,25.0,26.0,3.8,5.3
CG44004,0.3,0.4,0.9,1.6,0.5,1.0,0.0,0.1,0.4,0.1
CG5109,4.7,5.5,3.0,1.6,2.6,2.9,2.8,2.6,4.6,2.3
CG3291,4.8,5.2,3.8,2.4,4.4,4.4,3.0,3.0,4.6,3.3
CG2022,0.6,0.9,66.0,83.0,3.3,2.9,0.0,0.2,4.8,25.0
CG16873,2.9,0.8,20.0,16.0,19.0,11.0,0.4,0.6,2.8,4.8
CG1707,8.0,6.3,53.0,44.0,47.0,30.0,138.0,96.0,26.0,36.0
CG14101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG15168,31.0,30.0,35.0,43.0,53.0,50.0,27.0,29.0,33.0,30.0
CG6287,32.0,26.0,122.0,162.0,112.0,106.0,4.2,5.7,50.0,99.0
CG1469,182.0,171.0,771.0,564.0,305.0,296.0,482.0,493.0,130.0,211.0
CG33481,126.0,121.0,4.7,8.1,71.0,96.0,0.0,0.1,1.4,2.4
CG6669,21.0,25.0,0.8,1.0,3.5,5.5,0.0,0.0,0.2,0.4
CG17301,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.8,0.0,0.1
CG3571,11.0,12.0,5.9,6.1,8.6,8.2,4.4,4.0,3.6,4.1
CG15725,2.4,2.8,0.3,0.2,0.8,1.0,1.2,0.9,1.0,1.2
CG32235,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
CG3871,0.5,0.5,1.3,0.1,0.0,0.0,0.1,0.0,0.6,0.1
CG14340,5.3,5.0,0.2,0.1,0.8,0.9,0.3,0.3,0.5,0.7
CG13631,28.0,32.0,26.0,40.0,46.0,57.0,15.0,14.0,47.0,92.0
CG32625,0.1,0.9,1.4,0.2,0.2,0.1,0.0,0.1,0.1,0.0
CG13195,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG43343,1.7,2.2,0.7,4.0,0.9,1.5,0.8,3.4,0.8,1.6
CG13251,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0
CG10370,11.0,11.0,37.0,38.0,19.0,19.0,35.0,33.0,27.0,22.0
CG17261,0.2,0.3,0.8,9.2,0.2,0.5,0.1,4.6,0.2,2.0
CG6322,9.4,9.8,4.2,3.0,6.0,5.9,2.9,2.7,5.0,3.8
CG31557,0.8,0.4,7.2,5.2,7.0,3.0,0.2,0.2,1.2,2.4
CG11659,0.0,0.0,0.1,0.4,0.0,0.0,21.0,30.0,0.0,0.1
CG15595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG13869,14.0,17.0,1.4,2.1,8.5,11.0,0.0,0.1,0.3,0.7
CG31211,20.0,23.0,5.6,5.2,8.3,11.0,5.0,5.7,7.4,8.9
CG42298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG6262,0.0,0.0,0.0,2.3,0.0,0.1,0.0,1.8,0.0,0.6
CG3769,0.1,0.1,0.1,0.1,0.3,0.3,0.1,0.1,0.2,0.1
CG13924,0.8,1.0,0.2,0.2,0.7,0.7,0.2,0.2,0.3,0.4
CG34150,12.0,12.0,28.0,40.0,15.0,14.0,12.0,12.0,7.9,14.0
CG17216,0.8,1.0,0.1,0.3,0.3,0.1,0.0,0.5,0.0,0.2
CG8543,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
CG4367,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
CG6084,29.0,28.0,163.0,264.0,92.0,144.0,543.0,632.0,102.0,162.0
CG13334,0.3,0.3,0.0,0.4,0.1,0.2,0.0,0.3,0.0,0.1
CG4572,7.0,7.7,60.0,136.0,28.0,41.0,32.0,36.0,17.0,29.0
CG2104,0.9,1.0,0.0,0.4,0.3,0.2,0.1,0.2,0.0,0.1
CG10375,7.2,6.8,5.0,3.9,5.5,5.2,5.5,4.3,4.1,5.8
CG8531,8.1,9.0,16.0,16.0,12.0,9.6,16.0,17.0,8.8,11.0
CG43902,18.0,19.0,0.4,0.6,2.9,4.2,0.0,0.0,0.1,0.2
CG6495,20.0,21.0,3.6,3.1,18.0,20.0,7.0,3.2,0.3,0.9
CG8610,6.7,7.3,4.9,4.4,5.2,5.8,5.2,5.4,4.8,4.7
CG2114,3.3,3.3,1.4,1.2,1.0,1.1,0.0,0.0,0.1,0.2
CG4703,5.4,5.0,36.0,36.0,22.0,20.0,15.0,15.0,9.6,15.0
CG14523,2.2,1.9,7.6,11.0,7.4,7.0,0.6,0.7,1.4,2.9
CG3274,3.0,3.5,2.9,2.0,2.8,3.3,2.3,2.3,4.5,2.8
CG42830,1.9,2.0,0.1,1.4,0.3,0.3,0.0,0.9,0.0,0.1
CG5977,7.8,8.9,4.4,3.3,4.4,4.8,5.5,5.0,6.6,6.1
CG3613,11.0,11.0,4.0,3.6,4.4,6.0,5.9,4.8,4.4,4.6
CG1486,9.0,9.3,10.0,8.3,10.0,9.0,12.0,11.0,50.0,45.0
CG9311,9.4,10.0,6.4,6.2,15.0,22.0,13.0,12.0,15.0,19.0
CG3021,5.6,5.8,5.8,5.1,5.8,5.2,5.3,5.0,6.2,7.1
CG32774,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.0
CG10683,0.0,0.1,1.6,0.1,0.2,0.2,0.2,0.0,3.9,0.3
CG42455,6.3,6.7,8.7,11.0,10.0,11.0,13.0,11.0,11.0,17.0
CG6009,8.5,8.8,10.0,11.0,9.8,11.0,1.9,1.8,26.0,55.0
CG42680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG5724,0.0,0.0,2.2,1.7,0.2,0.0,0.5,1.9,0.7,2.3
CG9065,34.0,31.0,78.0,93.0,32.0,31.0,34.0,27.0,21.0,42.0
CG3270,20.0,24.0,8.7,22.0,2.6,5.7,923.0,908.0,0.7,4.8
CG13417,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0
CG3191,4.8,4.6,7.0,8.0,2.8,2.1,5.0,3.1,1.1,1.8
CG32685,8.5,8.1,5.7,4.1,7.6,7.7,6.0,5.4,6.0,7.4
CG11900,2.6,2.4,2.7,3.3,3.0,3.6,5.3,5.4,4.4,5.5
CG32196,3.3,3.5,6.2,7.3,6.3,5.7,49.0,47.0,32.0,38.0
CG5037,18.0,20.0,37.0,43.0,17.0,18.0,25.0,23.0,15.0,28.0
CG6865,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
CG15087,6.0,6.3,3.1,2.8,5.9,6.5,3.7,3.5,5.5,5.2
CG4623,0.1,0.2,1.4,1.3,0.3,0.4,15.0,17.0,8.9,22.0
CG4917,5.4,6.0,3.1,2.7,6.0,6.5,2.5,2.1,3.8,4.4
CG31122,9.6,11.0,4.0,3.9,5.4,6.0,3.4,3.1,3.6,4.3
CG10790,0.4,0.3,0.1,0.0,0.2,0.2,0.6,0.4,0.4,0.2
CG14782,12.0,11.0,19.0,19.0,18.0,15.0,42.0,31.0,15.0,23.0
CG9040,1.0,1.2,0.0,0.1,0.1,0.1,0.7,0.0,0.0,0.1
CG1151,0.4,0.7,2.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2
CG14905,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0
CG13407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG9101,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.2
CG43394,2.2,2.1,8.5,10.0,3.9,5.0,4.5,1.8,6.6,7.8
CG4830,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.4,0.0,0.1
CG9066,57.0,49.0,326.0,427.0,105.0,94.0,228.0,197.0,105.0,131.0
CG9919,32.0,34.0,1.9,2.3,12.0,17.0,0.1,0.1,0.3,0.8
CG30361,7.0,8.6,0.3,0.5,0.8,1.0,0.0,0.1,0.0,0.2
CG43136,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.6,0.0,0.5
CG13758,7.2,7.1,6.7,5.0,14.0,18.0,0.7,0.6,0.5,1.3
CG13016,3.3,3.3,4.2,3.4,4.1,4.0,4.3,4.2,3.8,3.8
CG13969,14.0,14.0,9.0,9.4,10.0,10.0,1.7,1.9,6.5,13.0
CG34218,1.5,1.9,0.1,2.7,0.3,0.5,0.1,1.9,0.1,0.8
CG32483,0.0,0.1,2.6,1.6,1.2,1.0,0.0,0.4,0.1,1.2
CG12276,8.7,8.9,11.0,8.2,10.0,9.5,7.2,7.0,15.0,9.0
CG1789,5.5,5.5,6.5,3.8,5.2,3.5,5.9,3.1,5.4,3.9
CG14734,33.0,36.0,0.8,1.0,4.6,4.2,0.4,0.7,0.2,1.2
CG10286,3.0,2.9,10.0,4.2,6.6,4.5,5.4,4.1,7.3,6.2
CG10372,18.0,18.0,19.0,18.0,22.0,24.0,17.0,14.0,14.0,18.0
CG5123,1.1,1.1,2.5,2.6,2.2,2.4,1.1,0.8,0.9,1.2
CG31447,0.1,0.1,0.1,0.1,0.0,0.1,1.7,1.0,0.1,0.1
CG4216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG43744,32.0,35.0,1.0,1.4,4.3,6.8,0.6,0.4,0.4,0.7
CG1447,0.9,1.3,0.3,0.5,0.1,0.0,27.0,29.0,0.0,0.2
CG3401,1.4,0.6,8.0,8.8,4.0,2.7,48.0,43.0,3.0,7.0
CG14934,1.2,1.5,36.0,96.0,4.4,2.9,2.2,16.0,885.0,4143.0
CG6542,6.5,5.8,15.0,13.0,11.0,8.7,9.7,9.0,7.8,8.1
CG6789,0.6,0.6,0.0,0.3,0.3,0.7,1.1,0.9,0.4,0.5
CG14900,0.0,0.0,0.0,0.0,1.3,1.4,0.0,0.0,0.0,0.0
CG18340,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
CG4816,18.0,19.0,5.4,6.3,10.0,14.0,7.5,8.4,4.4,5.2
CG34242,10.0,10.0,19.0,24.0,18.0,17.0,28.0,19.0,11.0,21.0
CG2837,0.1,0.0,3.1,0.7,3.6,5.8,0.0,0.0,0.2,0.3
CG9181,8.8,9.2,8.7,7.1,10.0,13.0,7.2,6.8,9.4,8.3
CG34345,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
CG5373,5.4,5.2,5.5,5.0,8.6,7.9,9.2,7.9,6.0,10.0
CG13082,0.6,0.4,2.1,4.5,1.8,2.0,0.0,0.1,0.3,1.8
CG33134,2.8,2.6,7.1,7.0,11.0,13.0,36.0,35.0,8.6,9.0
CG17081,0.5,0.7,1.0,1.5,0.8,1.1,0.6,1.0,1.7,1.3
CG13063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
CG42654,0.2,0.5,0.0,0.7,0.1,0.1,0.2,0.5,0.2,0.5
CG13062,0.0,0.0,0.1,0.2,0.5,0.4,0.0,0.0,0.1,0.0
CG6646,2.0,2.9,0.3,0.8,0.9,1.3,0.1,0.7,0.4,0.7
CG5463,6.1,6.4,6.8,7.3,4.6,5.0,6.0,6.0,4.4,5.0
CG3539,6.4,6.3,16.0,15.0,12.0,11.0,12.0,12.0,30.0,29.0
CG3937,2.0,2.0,25.0,13.0,8.3,11.0,27.0,27.0,7.0,11.0
CG4520,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.4,0.0,0.3
CG3775,4.1,2.1,60.0,53.0,57.0,27.0,1.5,1.1,2.8,5.7
CG9445,5.0,5.6,0.0,1.2,1.1,1.1,0.7,0.4,0.1,0.3
CG31801,0.1,0.2,0.3,1.0,0.3,0.3,0.6,1.5,3.6,6.5
CG33857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG14437,20.0,17.0,34.0,38.0,18.0,17.0,26.0,20.0,14.0,20.0
CG5930,11.0,10.0,19.0,21.0,20.0,21.0,28.0,22.0,16.0,17.0
CG9449,1.1,0.8,19.0,17.0,17.0,13.0,19.0,6.2,35.0,12.0
CG31648,3.6,3.6,5.1,5.4,4.8,5.1,5.8,6.0,4.8,6.1
CG34340,6.6,6.8,0.7,1.2,1.4,1.9,0.0,0.0,0.1,0.4
CG33110,0.3,0.3,30.0,34.0,25.0,46.0,0.1,0.1,0.6,4.0
CG17707,0.4,0.6,0.2,0.1,0.8,1.0,0.2,0.5,0.1,0.2
CG4698,2.5,2.4,0.2,0.1,0.3,0.4,0.4,0.3,0.0,0.0
CG34356,7.4,8.8,0.2,0.2,0.6,0.8,0.1,0.1,0.1,0.1
CG3530,36.0,37.0,5.5,5.8,17.0,19.0,5.5,5.5,4.8,6.7
CG42523,1.4,1.2,0.0,5.1,1.0,1.7,0.0,3.7,0.0,1.0
CG14455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG43783,9.6,10.0,3.1,3.7,9.4,12.0,3.5,3.8,2.9,3.8
CG4983,0.0,0.0,0.0,3.2,0.0,0.1,0.2,3.1,0.0,0.8
CG9320,5.7,5.9,5.7,5.2,11.0,12.0,6.0,6.1,6.0,7.2
CG10576,15.0,14.0,69.0,34.0,53.0,29.0,62.0,36.0,77.0,64.0
CG13454,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
CG34456,0.2,0.3,0.5,1.0,4.2,6.2,65.0,70.0,0.2,0.4
CG42332,12.0,15.0,2.7,2.8,10.0,17.0,20.0,19.0,5.1,6.5
CG32181,0.0,0.0,0.1,1.9,0.0,0.1,0.1,1.5,0.1,0.4
CG15400,8.4,9.0,0.5,1.9,5.6,6.0,0.0,0.8,0.1,0.4
CG18140,0.7,0.7,0.6,0.7,0.3,0.4,0.3,0.2,0.4,0.5
CG4170,40.0,45.0,34.0,34.0,43.0,48.0,35.0,31.0,8.3,15.0
CG1070,9.8,11.0,4.4,3.1,6.6,8.9,4.0,4.2,6.2,4.7
CG9837,3.4,3.3,9.8,10.0,18.0,10.0,1.2,1.4,1.5,2.9
CG12523,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG10543,6.1,6.8,4.4,4.0,5.8,6.3,4.0,4.2,4.7,5.4
CG34361,10.0,11.0,1.0,1.4,1.6,1.7,15.0,16.0,0.2,0.6
CG6515,4.2,4.1,0.1,0.2,0.3,0.2,0.7,0.2,0.0,0.0
CG8827,4.7,4.0,21.0,22.0,13.0,19.0,2.6,4.9,38.0,66.0
CG12121,11.0,12.0,12.0,11.0,17.0,19.0,15.0,14.0,21.0,24.0
CG8540,0.0,0.0,0.1,0.1,0.1,0.1,0.6,2.6,0.0,0.0
CG34438,3.4,3.6,3.2,2.0,2.4,2.7,2.1,2.4,5.5,3.7
CG34220,8.1,0.2,9.2,7.2,9.0,0.9,0.2,0.1,1.6,20.0
CG11020,0.1,0.2,0.2,0.1,0.3,0.4,0.1,0.1,0.0,0.1
CG5137,0.1,0.1,1.0,93.0,0.1,0.1,0.1,1.0,0.2,3.1
CG10851,49.0,51.0,28.0,19.0,38.0,42.0,33.0,26.0,36.0,35.0
CG12110,1.5,1.4,3.9,3.2,2.3,2.3,17.0,16.0,5.8,4.2
CG6372,0.6,0.9,0.1,29.0,0.4,1.6,0.2,20.0,0.1,7.4
CG5316,10.0,11.0,6.8,8.0,10.0,12.0,8.1,7.6,9.6,12.0
CG5637,0.4,1.0,14.0,0.5,0.8,0.1,3.1,0.3,41.0,2.1
CG5009,8.5,8.1,28.0,40.0,37.0,39.0,14.0,23.0,9.9,20.0
CG5949,2.1,2.1,3.2,1.7,2.3,2.4,1.8,1.6,6.2,2.6
CG12708,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1
CG8830,10.0,12.0,10.0,11.0,9.4,12.0,7.3,8.4,10.0,13.0
CG33213,2.5,2.5,1.2,0.9,1.8,1.7,0.9,0.8,2.4,0.9
CG32438,5.0,5.3,2.9,2.0,3.6,4.6,2.0,2.8,4.6,2.1
CG42648,7.7,8.2,14.0,13.0,13.0,13.0,16.0,16.0,6.5,9.2
CG6308,3.2,3.0,4.2,3.9,7.3,5.9,4.5,2.8,5.0,4.7
CG8828,0.2,0.4,1.2,0.6,0.4,0.6,0.3,0.1,2.2,0.2
CG18128,0.3,0.3,1.1,1.5,1.2,1.4,1.5,2.4,0.1,0.4
CG1762,0.5,0.5,1.5,2.4,0.2,0.2,34.0,39.0,2.3,3.8
CG14480,10.0,10.0,11.0,11.0,12.0,11.0,11.0,11.0,8.5,10.0
CG15457,0.1,0.1,1.6,0.0,17.0,14.0,6.1,0.0,28.0,0.9
CG5850,5.9,6.0,9.2,9.4,8.4,8.4,6.4,7.0,7.9,8.9
CG44402,5.9,6.5,13.0,4.7,12.0,11.0,2.8,0.6,34.0,8.6
CG18643,4.6,4.9,15.0,5.6,7.0,6.1,5.8,4.3,3.2,2.5
CG5813,9.6,11.0,5.3,4.4,4.9,6.3,4.6,5.0,7.3,6.6
CG1772,2.6,2.4,10.0,6.1,7.0,6.6,5.7,6.2,13.0,8.2
CG31337,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1
CG3668,5.9,5.8,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0
CG7158,6.2,6.8,4.6,4.0,5.9,7.1,7.3,7.0,5.5,7.8
CG3209,15.0,15.0,31.0,34.0,26.0,28.0,83.0,77.0,20.0,25.0
CG3173,5.4,5.8,5.0,4.3,5.4,5.6,5.9,6.5,5.9,5.9
CG17665,31.0,32.0,18.0,18.0,28.0,35.0,16.0,18.0,21.0,20.0
CG6725,11.0,11.0,3.5,4.7,11.0,21.0,1.6,1.5,2.0,2.2
CG30432,0.2,0.2,0.1,0.8,0.0,0.0,0.0,0.6,0.0,0.0
CG8067,5.8,5.8,9.5,15.0,6.2,6.9,6.8,6.7,4.9,6.6
CG2277,23.0,22.0,12.0,14.0,14.0,11.0,29.0,36.0,10.0,12.0
CG13278,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.1,0.0,0.1
CG1112,6.9,3.8,97.0,151.0,97.0,99.0,8.2,5.4,11.0,50.0
CG8388,2.8,3.0,5.9,2.6,5.8,2.9,4.0,4.4,2.1,2.0
CG7729,0.5,0.7,1.9,1.8,1.7,2.8,0.3,0.4,2.1,1.1
CG13920,35.0,40.0,24.0,35.0,9.9,11.0,1.3,1.1,1.8,5.0
CG13725,0.0,0.0,0.0,3.2,0.0,0.1,0.2,1.8,0.0,0.4
CG14317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG12010,1.2,1.3,2.5,2.2,1.8,2.0,3.0,3.1,3.0,2.9
CG18281,2.2,2.4,0.9,4.7,1.0,1.3,0.7,0.9,0.2,0.3
CG11299,7.0,6.5,30.0,20.0,34.0,32.0,42.0,34.0,7.4,9.5
CG14631,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.2
CG10810,20.0,5.8,390.0,128.0,32.0,36.0,32.0,189.0,1884.0,6504.0
CG43128,13.0,15.0,1.2,2.0,3.9,6.8,0.2,0.1,1.0,2.8
CG2103,3.0,3.3,6.5,4.0,3.7,3.2,35.0,28.0,63.0,50.0
CG33979,16.0,18.0,20.0,19.0,13.0,12.0,26.0,27.0,21.0,27.0
CG34350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG7888,96.0,93.0,12.0,14.0,18.0,19.0,12.0,7.4,4.7,6.6
CG5905,7.4,7.6,1.9,2.2,11.0,16.0,0.4,0.6,0.5,0.5
CG13721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG43442,0.8,0.4,17.0,12.0,18.0,19.0,56.0,59.0,7.9,16.0
CG13405,0.1,0.1,0.2,1.4,0.2,0.1,0.1,0.8,0.2,0.4
CG32077,1.0,1.4,0.1,0.2,0.7,0.8,0.0,0.0,0.1,0.0
CG14302,0.3,1.1,0.2,0.5,0.4,0.2,3.6,1.6,0.5,0.4
CG2848,4.3,4.1,3.1,2.8,3.8,4.1,3.0,2.6,4.2,4.8
CG9861,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.9,0.0,0.4
CG4466,3.2,2.4,6.9,2.0,0.8,0.6,9.2,1.5,16.0,1.0
CG15459,0.5,0.1,0.0,0.8,0.0,0.0,0.1,0.6,0.0,0.2
CG6378,85.0,60.0,179.0,151.0,254.0,161.0,5.2,5.5,23.0,43.0
CG1967,11.0,9.2,24.0,21.0,19.0,15.0,22.0,20.0,86.0,74.0
CG43780,0.0,0.0,0.0,0.3,0.2,0.1,0.0,0.0,0.0,0.5
CG6628,0.6,0.7,0.0,1.7,0.1,0.2,0.0,1.2,0.0,0.6
CG14983,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.8,0.0,0.0
CG31931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG10184,2.8,3.6,6.2,21.0,6.4,25.0,0.5,0.6,10.0,24.0
CG33826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG14803,1.5,1.9,2.3,2.1,2.0,2.7,0.9,1.4,3.8,2.6
